date,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,sunrise,sunset,daylight_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,surface_pressure_mean,et0_fao_evapotranspiration_sum
2020-01-10 00:00:00+00:00,51.0,13.681251,14.55,12.9,8.79588,51.78121,70.2,5.16,1578640087,1578674224,34138.176,1.1000001,1.1000001,0.0,7.0,1025.104,1.8980167
2020-01-11 00:00:00+00:00,51.0,12.699998,13.25,12.2,6.4296994,50.412853,69.12,7.91,1578726474,1578760686,34212.055,0.1,0.1,0.0,1.0,1028.504,2.3516111
2020-01-12 00:00:00+00:00,1.0,12.650001,13.05,12.35,8.939696,27.595825,36.719997,9.54,1578812859,1578847147,34288.812,0.0,0.0,0.0,0.0,1028.7626,1.9238173
2020-01-13 00:00:00+00:00,3.0,12.889584,13.5,12.45,9.399581,29.627365,39.239998,8.79,1578899241,1578933609,34368.36,0.0,0.0,0.0,0.0,1025.2584,1.8808721
2020-01-14 00:00:00+00:00,2.0,14.039582,14.8,13.55,9.608594,32.714474,43.92,8.93,1578985621,1579020071,34450.773,0.0,0.0,0.0,0.0,1022.8958,2.3484557
2020-01-15 00:00:00+00:00,3.0,14.083333,14.6,13.55,11.038681,29.157776,39.239998,7.92,1579071999,1579106535,34536.977,0.0,0.0,0.0,0.0,1025.0293,1.9762869
2020-01-16 00:00:00+00:00,3.0,13.854165,14.4,13.5,12.375557,22.33161,27.72,9.59,1579158374,1579193000,34626.965,0.0,0.0,0.0,0.0,1027.971,1.3662841
2020-01-17 00:00:00+00:00,51.0,14.245833,15.65,12.8,10.558967,36.54665,51.839996,9.67,1579244747,1579279467,34720.562,0.2,0.2,0.0,1.0,1027.096,1.8039397
2020-01-18 00:00:00+00:00,3.0,13.729167,14.1,13.4,10.671674,28.006056,37.8,8.85,1579331118,1579365934,34817.58,0.0,0.0,0.0,0.0,1027.3749,1.9307871
2020-01-19 00:00:00+00:00,63.0,12.922916,14.25,11.85,6.8482113,65.03358,96.479996,1.64,1579417486,1579452403,34917.844,32.7,32.7,0.0,19.0,1018.4834,1.4017346
2020-01-20 00:00:00+00:00,63.0,12.925,13.7,12.0,4.346912,70.85692,100.439995,2.06,1579503853,1579538873,35021.18,35.4,35.4,0.0,24.0,1020.9458,1.4935522
2020-01-21 00:00:00+00:00,63.0,14.037499,14.55,13.45,6.7032986,61.665173,87.479996,3.19,1579590217,1579625344,35127.414,29.699999,29.699999,0.0,20.0,1020.9915,1.3181407
2020-01-22 00:00:00+00:00,51.0,15.095833,15.5,14.35,11.36105,41.38121,55.079998,6.75,1579676580,1579711815,35236.375,0.3,0.3,0.0,1.0,1019.48773,1.3605571
2020-01-23 00:00:00+00:00,53.0,13.881248,14.75,13.3,11.682544,30.619051,45.719997,10.28,1579762940,1579798287,35347.895,1.1,1.1,0.0,4.0,1021.17084,1.5686681
2020-01-24 00:00:00+00:00,3.0,13.385415,13.8,12.8,12.084012,20.008356,27.72,10.45,1579849299,1579884759,35461.805,0.0,0.0,0.0,0.0,1021.6958,1.2640054
2020-01-25 00:00:00+00:00,3.0,13.675,14.4,12.55,11.984185,21.470612,27.359999,8.69,1579935656,1579971232,35577.945,0.0,0.0,0.0,0.0,1020.22076,1.1834685
2020-01-26 00:00:00+00:00,3.0,13.793751,14.45,13.15,11.9763155,22.545315,29.88,10.06,1580022011,1580057706,35696.152,0.0,0.0,0.0,0.0,1019.52075,1.2876369
2020-01-27 00:00:00+00:00,3.0,13.637498,14.45,12.85,9.8721285,38.49981,51.839996,10.06,1580108364,1580144179,35816.266,0.0,0.0,0.0,0.0,1021.40826,1.9192894
2020-01-28 00:00:00+00:00,3.0,14.904166,15.5,14.4,10.843341,39.622902,52.56,10.73,1580194716,1580230652,35938.125,0.0,0.0,0.0,0.0,1018.25836,1.8978543
2020-01-29 00:00:00+00:00,3.0,14.779168,15.75,14.35,13.8084755,26.7565,36.719997,10.27,1580281066,1580317126,36061.594,0.0,0.0,0.0,0.0,1020.8457,1.3591592
2020-01-30 00:00:00+00:00,3.0,15.041665,15.65,14.7,13.287173,22.81957,28.8,8.64,1580367414,1580403599,36186.504,0.0,0.0,0.0,0.0,1020.6335,1.3678645
2020-01-31 00:00:00+00:00,3.0,14.462501,14.9,14.25,14.323436,14.917212,18.72,10.41,1580453761,1580490072,36312.72,0.0,0.0,0.0,0.0,1020.63336,1.3060871
2020-02-01 00:00:00+00:00,2.0,14.76875,15.15,14.35,13.525577,21.99538,27.72,9.49,1580540106,1580576545,36440.086,0.0,0.0,0.0,0.0,1021.7874,1.2264824
2020-02-02 00:00:00+00:00,3.0,15.543751,15.7,15.05,13.070252,26.717722,33.839996,11.28,1580626450,1580663017,36568.47,0.0,0.0,0.0,0.0,1026.1625,1.7832618
2020-02-03 00:00:00+00:00,2.0,15.599998,16.2,15.15,13.425752,27.757376,35.28,11.81,1580712793,1580749489,36697.97,0.0,0.0,0.0,0.0,1026.5914,1.9269015
2020-02-04 00:00:00+00:00,3.0,14.816665,16.15,12.9,9.598826,74.2159,106.2,11.62,1580799133,1580835962,36829.86,0.0,0.0,0.0,0.0,1023.11664,2.7745426
2020-02-05 00:00:00+00:00,2.0,12.679168,13.75,12.1,5.2084193,65.17193,100.799995,12.56,1580885471,1580922434,36964.21,0.0,0.0,0.0,0.0,1027.7084,3.3328218
2020-02-06 00:00:00+00:00,3.0,12.756251,13.5,12.1,9.808398,32.919827,42.48,11.88,1580971807,1581008907,37100.855,0.0,0.0,0.0,0.0,1027.8917,2.477775
2020-02-07 00:00:00+00:00,3.0,13.489585,13.95,13.0,10.826991,21.749481,29.16,10.12,1581058142,1581095380,37239.613,0.0,0.0,0.0,0.0,1025.4166,2.1647475
2020-02-08 00:00:00+00:00,3.0,13.597917,13.8,13.4,11.782792,15.646544,21.96,11.46,1581144474,1581181853,37380.312,0.0,0.0,0.0,0.0,1024.9209,1.8159378
2020-02-09 00:00:00+00:00,51.0,13.816667,14.6,13.3,11.803082,25.762016,33.48,12.55,1581230805,1581268326,37522.793,0.1,0.1,0.0,1.0,1028.9958,1.8224372
2020-02-10 00:00:00+00:00,3.0,14.770833,15.15,14.25,10.926017,33.40249,43.92,12.29,1581317134,1581354799,37666.9,0.0,0.0,0.0,0.0,1027.1666,1.9302913
2020-02-11 00:00:00+00:00,3.0,14.958333,15.5,14.2,12.842814,27.595823,34.92,12.35,1581403461,1581441272,37812.457,0.0,0.0,0.0,0.0,1023.82916,1.9642403
2020-02-12 00:00:00+00:00,53.0,13.681249,14.85,12.75,10.639069,27.231804,36.36,4.28,1581489787,1581527745,37959.324,1.0,1.0,0.0,3.0,1024.7917,1.4403529
2020-02-13 00:00:00+00:00,3.0,14.418751,14.9,14.0,12.349919,22.768398,29.16,11.75,1581576112,1581614218,38107.348,0.0,0.0,0.0,0.0,1021.9375,1.6380283
2020-02-14 00:00:00+00:00,3.0,14.304166,14.9,13.9,12.968533,19.803272,25.199999,9.67,1581662436,1581700691,38256.375,0.0,0.0,0.0,0.0,1024.8334,1.493827
2020-02-15 00:00:00+00:00,1.0,14.214583,14.7,13.8,13.263705,16.766108,24.48,13.24,1581748759,1581787163,38406.258,0.0,0.0,0.0,0.0,1026.5167,1.6108555
2020-02-16 00:00:00+00:00,2.0,14.15625,14.35,13.85,11.357999,31.780067,42.12,12.24,1581835080,1581873636,38556.855,0.0,0.0,0.0,0.0,1027.3417,1.7367095
2020-02-17 00:00:00+00:00,3.0,14.245834,14.65,13.95,11.384979,37.854813,50.399998,10.89,1581921401,1581960108,38708.023,0.0,0.0,0.0,0.0,1025.7583,1.8737028
2020-02-18 00:00:00+00:00,3.0,13.079166,14.15,12.7,7.6743164,50.73957,69.12,9.66,1582007721,1582046579,38859.633,0.0,0.0,0.0,0.0,1030.6417,2.6400805
2020-02-19 00:00:00+00:00,2.0,12.908334,13.25,12.65,9.4944725,29.250967,42.48,13.13,1582094040,1582133050,39011.527,0.0,0.0,0.0,0.0,1030.3375,2.492852
2020-02-20 00:00:00+00:00,0.0,13.281251,13.85,12.6,11.079971,18.514643,25.199999,14.54,1582180359,1582219521,39163.594,0.0,0.0,0.0,0.0,1026.371,2.2828214
2020-02-21 00:00:00+00:00,2.0,13.904166,14.25,13.5,11.016587,31.319998,41.399998,14.75,1582266677,1582305991,39315.695,0.0,0.0,0.0,0.0,1028.9874,2.180743
2020-02-22 00:00:00+00:00,1.0,13.902083,14.4,13.6,11.900204,24.821732,32.039997,15.0,1582352995,1582392461,39467.695,0.0,0.0,0.0,0.0,1031.9374,2.1795723
2020-02-23 00:00:00+00:00,1.0,14.179168,14.8,13.7,12.205064,23.535301,30.239998,15.23,1582439312,1582478930,39619.703,0.0,0.0,0.0,0.0,1032.1833,1.9188603
2020-02-24 00:00:00+00:00,3.0,14.885415,15.35,14.55,12.135705,25.277023,32.399998,15.74,1582525628,1582565399,39772.992,0.0,0.0,0.0,0.0,1025.2042,2.4246886
2020-02-25 00:00:00+00:00,3.0,14.66875,15.25,13.9,13.149185,22.077717,32.039997,13.6,1582611942,1582651868,39927.676,0.0,0.0,0.0,0.0,1016.27075,2.2416525
2020-02-26 00:00:00+00:00,51.0,14.102081,15.75,12.85,10.7228775,39.938915,52.56,12.68,1582698254,1582738336,40083.61,0.6,0.6,0.0,4.0,1015.7625,2.678783
2020-02-27 00:00:00+00:00,51.0,14.516666,16.55,12.95,10.021616,40.06365,52.56,14.99,1582784566,1582824805,40240.676,0.6,0.6,0.0,4.0,1017.4084,2.9805598
2020-02-28 00:00:00+00:00,3.0,14.3125,16.7,13.6,11.51728,30.05515,49.68,15.61,1582870876,1582911273,40398.734,0.0,0.0,0.0,0.0,1020.60406,2.7533982
2020-02-29 00:00:00+00:00,3.0,15.310414,16.35,14.25,11.438297,39.04631,51.839996,15.76,1582957185,1582997741,40557.67,0.0,0.0,0.0,0.0,1012.49994,2.5569677
2020-03-01 00:00:00+00:00,3.0,15.216667,16.3,14.05,11.6580305,45.22838,60.839996,14.75,1583043493,1583084208,40717.36,0.0,0.0,0.0,0.0,1010.05,2.58317
2020-03-02 00:00:00+00:00,53.0,15.262498,16.95,11.5,8.508299,64.57962,89.27999,11.12,1583129800,1583170676,40877.68,2.1,2.1,0.0,5.0,1002.32916,3.2139697
2020-03-03 00:00:00+00:00,51.0,13.456249,17.05,11.35,6.8216176,66.02836,95.399994,9.72,1583216106,1583257143,41038.504,0.3,0.3,0.0,1.0,1009.67084,3.0602446
2020-03-04 00:00:00+00:00,3.0,13.524999,15.3,12.3,10.00977,46.867798,65.88,12.11,1583302412,1583343610,41199.73,0.0,0.0,0.0,0.0,1015.96655,2.2450984
2020-03-05 00:00:00+00:00,3.0,15.154164,16.55,14.3,11.95287,41.26046,55.8,16.17,1583388717,1583430077,41361.23,0.0,0.0,0.0,0.0,1008.25,2.3273485
2020-03-06 00:00:00+00:00,53.0,12.993749,14.2,10.4,8.01619,41.96124,59.399998,15.87,1583475022,1583516543,41522.887,1.7,1.7,0.0,4.0,1009.3669,2.9492393
2020-03-07 00:00:00+00:00,51.0,12.360416,13.4,10.85,5.814422,51.348923,68.76,17.02,1583561326,1583603009,41684.59,0.6,0.6,0.0,3.0,1019.05414,3.693407
2020-03-08 00:00:00+00:00,3.0,13.591664,14.15,13.05,10.131818,45.447056,69.12,17.57,1583647630,1583689475,41846.227,0.0,0.0,0.0,0.0,1022.40845,3.141719
2020-03-09 00:00:00+00:00,61.0,13.41875,14.0,11.55,8.840047,56.658558,78.479996,9.8,1583733934,1583775940,42007.688,2.8999999,2.8999999,0.0,5.0,1020.1333,2.276946
2020-03-10 00:00:00+00:00,3.0,13.5,14.2,12.9,8.844079,54.74486,78.84,15.87,1583820238,1583862406,42168.85,0.0,0.0,0.0,0.0,1023.6084,2.9869175
2020-03-11 00:00:00+00:00,3.0,14.28125,14.9,13.9,13.661187,16.167967,22.68,18.1,1583906543,1583948871,42329.613,0.0,0.0,0.0,0.0,1023.32086,2.3347974
2020-03-12 00:00:00+00:00,3.0,14.670833,15.0,14.25,14.165982,14.799459,19.44,17.72,1583992847,1584035335,42489.86,0.0,0.0,0.0,0.0,1020.6916,2.1657295
2020-03-13 00:00:00+00:00,3.0,14.406249,14.75,14.0,10.875276,33.809345,43.92,17.09,1584079152,1584121800,42649.477,0.0,0.0,0.0,0.0,1019.0916,2.604663
2020-03-14 00:00:00+00:00,51.0,13.912502,14.85,13.6,11.192108,30.821552,40.68,16.02,1584165457,1584208264,42808.566,0.1,0.1,0.0,1.0,1020.2666,2.5990043
2020-03-15 00:00:00+00:00,3.0,13.977084,14.15,13.85,12.843516,22.450264,29.16,18.47,1584251761,1584294728,42968.305,0.0,0.0,0.0,0.0,1018.9375,2.6910934
2020-03-16 00:00:00+00:00,61.0,14.916665,15.5,14.4,10.902005,45.448483,60.120003,12.37,1584338065,1584381192,43128.8,6.9,6.9,0.0,10.0,1016.5666,1.7575809
2020-03-17 00:00:00+00:00,51.0,14.995833,15.8,14.05,11.686435,36.832767,47.519997,14.4,1584424367,1584467656,43289.95,0.2,0.2,0.0,2.0,1025.5333,1.9686017
2020-03-18 00:00:00+00:00,3.0,14.037499,14.2,13.8,11.622056,28.66694,37.8,18.1,1584510669,1584554119,43451.652,0.0,0.0,0.0,0.0,1026.3583,2.178691
2020-03-19 00:00:00+00:00,1.0,13.693748,14.15,13.4,12.097939,17.673029,23.4,19.77,1584596970,1584640583,43613.8,0.0,0.0,0.0,0.0,1023.19586,2.6138208
2020-03-20 00:00:00+00:00,3.0,14.279168,14.45,14.05,11.262326,26.552288,34.56,19.24,1584683271,1584727046,43776.293,0.0,0.0,0.0,0.0,1018.9333,2.8452132
2020-03-21 00:00:00+00:00,53.0,14.658333,14.85,14.3,12.694627,25.984919,33.48,15.51,1584769572,1584813509,43939.035,1.6000003,1.6000003,0.0,11.0,1013.1667,2.2240453
2020-03-22 00:00:00+00:00,61.0,14.095832,15.2,13.1,12.033509,25.661207,33.48,10.98,1584855872,1584899972,44101.918,8.499999,8.499999,0.0,19.0,1013.29584,1.7400975
2020-03-23 00:00:00+00:00,55.0,14.572915,15.15,14.05,12.401432,36.832767,48.96,18.59,1584942172,1584986435,44264.848,3.2,3.2,0.0,5.0,1018.20844,2.64358
2020-03-24 00:00:00+00:00,3.0,12.739583,14.15,11.5,6.6430016,42.51202,56.88,19.76,1585028472,1585072898,44427.707,0.0,0.0,0.0,0.0,1018.73755,3.398514
2020-03-25 00:00:00+00:00,51.0,11.208332,12.15,10.55,5.711352,38.84832,52.56,19.52,1585114771,1585159360,44590.414,0.5,0.5,0.0,5.0,1016.05,3.6275258
2020-03-26 00:00:00+00:00,63.0,10.852084,11.9,9.2,6.172035,34.674183,47.88,14.91,1585201072,1585245823,44752.848,3.2,3.2,0.0,4.0,1010.1042,2.5591748
2020-03-27 00:00:00+00:00,51.0,11.758331,12.4,11.35,6.827793,34.404022,47.88,15.55,1585287372,1585332285,44914.914,0.5,0.5,0.0,4.0,1013.2,2.9540725
2020-03-28 00:00:00+00:00,55.0,13.372914,14.15,12.4,10.495671,30.861471,41.399998,15.72,1585373673,1585418748,45076.508,4.7,4.7,0.0,9.0,1016.05414,2.418362
2020-03-29 00:00:00+00:00,3.0,14.704166,15.1,14.35,12.195668,24.20314,31.68,20.25,1585459974,1585505210,45237.516,0.0,0.0,0.0,0.0,1015.41656,3.135461
2020-03-30 00:00:00+00:00,55.0,12.681251,15.0,11.45,8.384021,33.89549,51.48,9.86,1585546276,1585591672,45397.844,4.1,4.1,0.0,11.0,1014.0417,1.9257933
2020-03-31 00:00:00+00:00,61.0,14.008334,14.45,13.45,9.27802,40.276585,54.719997,9.67,1585632579,1585678134,45557.375,4.7,4.7,0.0,11.0,1013.0916,1.8853216
2020-04-01 00:00:00+00:00,61.0,14.410417,14.65,13.85,11.210469,41.43911,56.88,7.83,1585718882,1585764596,45716.004,14.0,14.0,0.0,14.0,1012.2209,1.4097881
2020-04-02 00:00:00+00:00,55.0,13.431251,14.2,12.95,10.328288,43.649166,58.679996,12.67,1585805186,1585851058,45873.617,6.9,6.9,0.0,20.0,1009.8457,1.7922466
2020-04-03 00:00:00+00:00,53.0,13.770833,14.75,12.95,9.114171,43.157978,58.32,21.09,1585891492,1585937520,46030.3,0.70000005,0.70000005,0.0,3.0,1014.91656,3.2712078
2020-04-04 00:00:00+00:00,0.0,14.202084,14.4,14.05,12.460419,25.809765,33.48,22.85,1585977797,1586023982,46187.16,0.0,0.0,0.0,0.0,1020.1834,3.4808857
2020-04-05 00:00:00+00:00,3.0,14.258331,14.8,13.8,13.338432,14.05845,19.8,23.15,1586064102,1586110444,46344.31,0.0,0.0,0.0,0.0,1021.2668,3.2547903
2020-04-06 00:00:00+00:00,3.0,14.783334,15.35,14.05,14.184684,11.874544,16.199999,23.06,1586150406,1586196906,46501.633,0.0,0.0,0.0,0.0,1024.2542,3.4041512
2020-04-07 00:00:00+00:00,3.0,15.102084,15.45,14.6,14.365695,13.493999,18.359999,18.32,1586236711,1586283369,46659.043,0.0,0.0,0.0,0.0,1026.7917,2.8641326
2020-04-08 00:00:00+00:00,2.0,15.34375,15.85,14.9,15.328624,11.304229,15.4800005,22.27,1586323016,1586369831,46816.434,0.0,0.0,0.0,0.0,1025.3292,3.0836842
2020-04-09 00:00:00+00:00,1.0,15.59375,15.95,15.35,15.988772,12.313894,16.919998,22.72,1586409321,1586456293,46973.715,0.0,0.0,0.0,0.0,1022.7585,3.2744772
2020-04-10 00:00:00+00:00,3.0,15.641666,16.15,15.1,15.78941,11.298495,15.4800005,23.68,1586495626,1586542755,47130.77,0.0,0.0,0.0,0.0,1022.69586,3.34307
2020-04-11 00:00:00+00:00,1.0,15.866668,16.35,15.4,15.453534,16.071491,21.24,23.76,1586581931,1586629217,47287.508,0.0,0.0,0.0,0.0,1023.1917,3.5993066
2020-04-12 00:00:00+00:00,3.0,16.339582,16.8,15.8,14.627213,24.20314,31.319998,21.66,1586668237,1586715680,47443.812,0.0,0.0,0.0,0.0,1018.55835,3.3045013
2020-04-13 00:00:00+00:00,63.0,16.639585,17.0,16.2,15.99034,25.922499,37.44,12.24,1586754544,1586802142,47599.58,15.900001,15.900001,0.0,9.0,1008.94586,1.9082767
2020-04-14 00:00:00+00:00,53.0,15.799999,16.5,15.5,13.838757,32.169178,42.12,22.47,1586840851,1586888604,47754.7,0.7,0.7,0.0,2.0,1012.33746,2.893339
2020-04-15 00:00:00+00:00,3.0,16.1125,16.7,15.6,14.24897,29.533169,38.16,19.18,1586927159,1586975066,47909.062,0.0,0.0,0.0,0.0,1017.3874,2.6974554
2020-04-16 00:00:00+00:00,51.0,16.48125,16.8,16.2,15.805004,22.61419,29.16,17.15,1587013467,1587061528,48062.555,0.2,0.2,0.0,1.0,1018.3333,2.6919563
2020-04-17 00:00:00+00:00,3.0,15.954166,16.4,15.55,15.896839,20.617662,27.0,15.2,1587099777,1587147991,48215.055,0.0,0.0,0.0,0.0,1017.42084,2.1279426
2020-04-18 00:00:00+00:00,53.0,16.093752,16.55,15.65,16.021006,21.707731,29.519999,18.78,1587186088,1587234453,48366.457,1.9,1.9,0.0,7.0,1015.29584,2.4559658
2020-04-19 00:00:00+00:00,61.0,16.4,16.7,16.2,15.267003,25.20257,33.48,7.91,1587272400,1587320915,48516.63,19.999998,19.999998,0.0,21.0,1008.5085,1.2087082
2020-04-20 00:00:00+00:00,61.0,16.2125,16.55,15.95,15.273422,27.804028,35.64,6.0,1587358713,1587407377,48665.453,18.4,18.4,0.0,24.0,1003.13745,1.0951406
2020-04-21 00:00:00+00:00,61.0,15.825,16.7,14.65,15.173043,22.26477,36.0,5.4,1587445027,1587493838,48812.805,24.800001,24.800001,0.0,24.0,1003.62085,1.1181105
2020-04-22 00:00:00+00:00,51.0,15.66875,16.4,15.05,12.683865,47.20944,62.279995,19.03,1587531343,1587580300,48958.55,1.1000001,1.1000001,0.0,8.0,1010.5625,2.721078
2020-04-23 00:00:00+00:00,1.0,16.458334,16.85,15.95,15.058514,28.808998,37.079998,24.51,1587617661,1587666762,49102.76,0.0,0.0,0.0,0.0,1018.675,3.6085188
2020-04-24 00:00:00+00:00,3.0,16.520834,16.8,16.3,17.002932,11.988594,16.199999,25.13,1587703979,1587753224,49246.496,0.0,0.0,0.0,0.0,1016.24585,3.9076438
2020-04-25 00:00:00+00:00,51.0,16.627085,17.1,16.25,16.247314,16.704155,22.319998,19.91,1587790297,1587839686,49389.844,0.2,0.2,0.0,2.0,1010.69165,2.8622088
2020-04-26 00:00:00+00:00,3.0,16.791666,17.1,16.45,17.411245,16.418526,21.24,23.38,1587876616,1587926148,49532.7,0.0,0.0,0.0,0.0,1010.69995,3.2697775
2020-04-27 00:00:00+00:00,51.0,17.02917,17.95,16.05,16.449558,35.452232,51.12,22.22,1587962936,1588012610,49674.95,0.3,0.3,0.0,1.0,1011.5125,2.9292676
2020-04-28 00:00:00+00:00,53.0,17.552084,18.05,16.8,15.501403,28.075384,38.88,24.51,1588049257,1588099072,49816.48,0.9,0.9,0.0,2.0,1012.5166,3.9052474
2020-04-29 00:00:00+00:00,3.0,17.547916,18.6,17.0,15.779232,27.558228,35.64,25.12,1588135579,1588185534,49957.18,0.0,0.0,0.0,0.0,1015.7083,4.453586
2020-04-30 00:00:00+00:00,3.0,18.229168,18.75,17.85,15.8988905,36.88551,47.519997,24.11,1588221901,1588271997,50096.926,0.0,0.0,0.0,0.0,1013.82916,3.689493
2020-05-01 00:00:00+00:00,3.0,18.956247,19.4,18.5,16.544971,35.036713,45.36,24.52,1588308225,1588358459,50235.598,0.0,0.0,0.0,0.0,1014.92914,4.127183
2020-05-02 00:00:00+00:00,3.0,18.51875,19.3,17.9,19.293764,19.70815,33.48,25.39,1588394549,1588444921,50373.074,0.0,0.0,0.0,0.0,1017.2166,3.5227714
2020-05-03 00:00:00+00:00,3.0,18.2125,18.85,17.65,18.801317,18.416384,23.4,25.72,1588480875,1588531383,50509.234,0.0,0.0,0.0,0.0,1018.50415,3.814132
2020-05-04 00:00:00+00:00,3.0,18.662497,19.65,17.8,18.739916,23.219301,29.519999,25.26,1588567202,1588617844,50643.94,0.0,0.0,0.0,0.0,1016.49176,3.6962733
2020-05-05 00:00:00+00:00,3.0,18.810417,19.45,18.25,19.848219,20.188908,26.28,24.3,1588653530,1588704306,50777.074,0.0,0.0,0.0,0.0,1014.50415,3.8658333
2020-05-06 00:00:00+00:00,3.0,18.9375,19.35,18.35,19.805784,22.086521,29.519999,25.9,1588739860,1588790767,50908.49,0.0,0.0,0.0,0.0,1016.06665,3.6434066
2020-05-07 00:00:00+00:00,3.0,18.897917,19.4,18.55,18.56243,23.78453,31.319998,25.46,1588826191,1588877227,51038.06,0.0,0.0,0.0,0.0,1018.7751,3.590036
2020-05-08 00:00:00+00:00,3.0,19.077085,19.35,18.7,18.12071,35.33506,45.719997,25.53,1588912523,1588963688,51165.633,0.0,0.0,0.0,0.0,1016.8792,3.9296577
2020-05-09 00:00:00+00:00,3.0,18.852083,19.25,18.6,19.525942,22.768398,32.039997,14.91,1588998858,1589050147,51291.082,0.0,0.0,0.0,0.0,1011.825,2.283982
2020-05-10 00:00:00+00:00,63.0,18.468748,19.25,16.8,16.51985,43.597176,63.0,8.54,1589085194,1589136607,51414.254,23.400002,23.400002,0.0,10.0,1005.69165,1.9779235
2020-05-11 00:00:00+00:00,1.0,19.452084,20.35,18.9,16.409693,40.633778,54.0,26.64,1589171531,1589223065,51535.004,0.0,0.0,0.0,0.0,1005.97906,4.3463297
2020-05-12 00:00:00+00:00,3.0,18.956251,19.75,18.2,18.053015,35.812313,46.44,25.21,1589257871,1589309523,51653.184,0.0,0.0,0.0,0.0,1008.47485,3.5725994
2020-05-13 00:00:00+00:00,51.0,18.595833,19.4,18.05,16.681791,40.377815,54.719997,25.45,1589344213,1589395980,51768.816,0.2,0.2,0.0,2.0,1004.6834,3.4419918
2020-05-14 00:00:00+00:00,53.0,17.49375,18.35,16.45,16.366793,37.39324,50.399998,18.42,1589430556,1589482438,51882.836,1.2,1.2,0.0,5.0,1005.2292,3.2156725
2020-05-15 00:00:00+00:00,3.0,17.916666,18.4,17.5,17.015541,35.178837,46.8,22.69,1589516901,1589568895,51995.312,0.0,0.0,0.0,0.0,1012.64996,4.2256656
2020-05-16 00:00:00+00:00,51.0,18.004166,18.4,17.5,14.461434,41.39374,56.16,22.73,1589603247,1589655352,52106.14,0.3,0.3,0.0,3.0,1014.39575,3.3747349
2020-05-17 00:00:00+00:00,51.0,18.235416,18.6,17.4,17.352552,35.06999,47.16,23.23,1589689595,1589741809,52215.215,0.1,0.1,0.0,1.0,1019.325,3.8089974
2020-05-18 00:00:00+00:00,55.0,18.35625,18.75,17.75,17.036255,30.574575,40.32,13.44,1589775944,1589828265,52322.41,2.8,2.8,0.0,6.0,1019.7292,2.6168985
2020-05-19 00:00:00+00:00,2.0,19.020834,19.65,18.4,17.763218,33.280045,43.199997,27.03,1589862295,1589914721,52427.617,0.0,0.0,0.0,0.0,1016.41675,4.2749987
2020-05-20 00:00:00+00:00,1.0,19.164587,19.95,18.6,19.612535,23.0653,29.519999,27.16,1589948647,1590001177,52530.727,0.0,0.0,0.0,0.0,1015.8376,4.201244
2020-05-21 00:00:00+00:00,3.0,19.764584,20.65,19.1,20.958395,15.94601,20.16,27.28,1590035001,1590087632,52631.613,0.0,0.0,0.0,0.0,1019.27496,4.104918
2020-05-22 00:00:00+00:00,3.0,20.093752,20.95,19.5,22.453592,15.4800005,19.08,27.49,1590121357,1590174086,52730.16,0.0,0.0,0.0,0.0,1023.47516,4.657182
2020-05-23 00:00:00+00:00,3.0,20.445831,21.4,19.8,21.119497,38.351406,52.56,27.89,1590207714,1590260539,52826.246,0.0,0.0,0.0,0.0,1025.8624,4.623101
2020-05-24 00:00:00+00:00,3.0,19.333334,20.25,18.35,16.647705,43.022636,57.6,25.14,1590294073,1590346992,52919.754,0.0,0.0,0.0,0.0,1027.3334,4.789482
2020-05-25 00:00:00+00:00,51.0,19.347918,19.95,18.95,18.370077,24.36591,31.68,24.56,1590380434,1590433444,53010.56,0.1,0.1,0.0,1.0,1025.6667,4.118566
2020-05-26 00:00:00+00:00,0.0,19.835417,20.35,19.05,20.415442,18.214718,24.48,27.76,1590466797,1590519895,53098.54,0.0,0.0,0.0,0.0,1025.0626,4.4979424
2020-05-27 00:00:00+00:00,2.0,19.68125,20.35,18.8,19.990984,22.691423,29.88,27.75,1590553161,1590606344,53183.56,0.0,0.0,0.0,0.0,1025.6166,4.0346513
2020-05-28 00:00:00+00:00,0.0,20.041666,20.5,19.7,21.515604,15.137133,22.319998,28.05,1590639528,1590692792,53265.5,0.0,0.0,0.0,0.0,1024.2916,4.406562
2020-05-29 00:00:00+00:00,3.0,19.850002,20.5,19.3,20.838608,19.513195,25.919998,27.73,1590725896,1590779239,53344.234,0.0,0.0,0.0,0.0,1017.76666,4.3448744
2020-05-30 00:00:00+00:00,1.0,19.979166,20.45,19.55,20.339859,18.472595,24.48,26.42,1590812266,1590865685,53419.633,0.0,0.0,0.0,0.0,1016.21674,4.4780393
2020-05-31 00:00:00+00:00,3.0,20.262499,20.95,19.65,20.514786,20.65848,27.72,26.73,1590898638,1590952129,53491.566,0.0,0.0,0.0,0.0,1015.2791,4.5105443
2020-06-01 00:00:00+00:00,3.0,20.595835,21.05,20.1,21.326078,23.773632,31.319998,24.4,1590985012,1591038572,53559.91,0.0,0.0,0.0,0.0,1016.30426,4.2291074
2020-06-02 00:00:00+00:00,3.0,20.777084,21.1,20.55,22.53579,14.440443,19.44,26.76,1591071389,1591125013,53624.637,0.0,0.0,0.0,0.0,1015.75415,4.472117
